docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
255,percent,news,fiscal,imf,reuters,inflation,growth,business,bank,gdp,international,fund,minutes,market,delayed,headline,ugandas,rate,forecast,thomson,pressures,bou,result,information,rose,finance,credit,worlds,nasdaq,alerts,television,remain,food,digital,april,subsiding,yearonyear,october,surging,late,video,providing,largest,world,level,raised,technology,weak,platforms,interactive
256,million,revenue,fiscal,quarter,rental,seismic,fourth,mean,products,market,compared,yeah,equipment,call,product,obx,expenses,thats,inventory,exploration,demand,expect,cash,oil,industry,gsx,okay,level,believe,decrease,lower,wireless,time,continue,increase,bad,debt,tom,financial,revenues,goodwill,expense,dont,prm,loss,customer,conditions,balance,due,companys
257,fiscal,stores,store,sales,quarter,growth,million,increased,little,call,fourth,comp,net,price,comparable,continue,bit,average,kemper,look,private,expenses,earnings,guidance,label,cash,guess,market,lower,positive,seen,thank,conference,results,question,grocers,income,outlook,move,compared,standards,markets,share,yes,quality,maybe,employees,pricing,increase,information
258,quarter,million,fiscal,solar,fourth,technology,market,compared,equipment,little,results,kingstone,bit,btu,tax,september,revenue,primarily,due,lot,perc,increase,lower,cost,operating,turnkey,thats,amtech,expense,quoting,customers,product,preceding,net,investment,acquisition,revenues,time,months,activity,call,cash,technologies,business,income,weve,volume,solaytec,brad,share
259,quarter,fiscal,million,volume,expenses,adjusted,metric,sugar,company,due,montreal,approximately,fourth,gross,margin,tonne,consulting,compared,tonnes,plan,pension,refinery,improvement,inventory,decrease,costs,call,gas,export,market,comparable,fees,continue,results,cash,increase,result,marketing,impact,business,okay,canadian,lower,operating,demand,versus,conference,process,sort,bit
260,news,crisis,reuters,euros,spending,business,largest,technology,minutes,delayed,billion,capital,thomson,nonproduct,information,finance,worlds,base,nasdaq,alerts,television,alert,digital,previous,million,video,international,providing,drive,world,carmakers,platforms,interactive,rptvw,stocks,cutting,whats,matthias,nov,market,handbook,vehicles,life,headline,list,germany,friday,funds,executive,agency
261,news,billion,fiscal,deficits,growth,deficit,liberals,economic,reuters,outlook,conservatives,surpluses,government,finance,business,balance,million,worse,adds,downwardly,minutes,nov,forecasts,delayed,gloomier,spending,projected,forecast,subsequent,inheriting,thomson,revised,election,levels,liberal,update,current,information,picture,govt,corrects,budget,billions,worlds,nasdaq,excluding,minister,canada,alerts,television
262,news,billion,fiscal,deficits,governments,liberal,update,liberals,reuters,outlook,market,promises,projected,forecast,growth,plans,deficit,conservative,morneau,cut,budget,finance,business,bank,april,gdp,canadas,minutes,forecasts,delayed,spending,conservatives,run,share,thomson,election,levels,campaign,current,information,question,picture,govt,domestic,billions,balance,due,worlds,treat,nasdaq
263,qe,inflation,fiscal,fed,policy,rate,global,rates,economic,political,eurozone,central,ecb,economy,european,monetary,bank,currency,process,nations,markets,banks,rise,credit,expansion,growth,capital,risk,increase,boj,imf,relation,normalization,spending,whilst,guidance,december,stimulus,draghi,eu,draghis,report,level,low,own,look,yen,mario,lacker,tightening
264,news,spending,osborne,britain,budget,percent,jets,defence,carriers,reuters,aircraft,finance,business,worlds,television,scale,international,saying,world,minutes,boost,delayed,surplus,britains,antiterrorism,set,wednesday,government,cuts,spokesman,sunday,plans,available,thomson,decade,july,information,cut,savings,planned,parliament,borrow,concerns,due,commit,ministry,step,nasdaq,minister,alerts
265,cuts,news,osborne,spending,budget,austerity,voters,britains,cut,savings,cameron,minister,plan,reuters,london,services,government,local,police,pace,britain,five,public,finance,business,due,worlds,economy,elderly,fix,scale,international,bonavia,saying,minutes,delayed,george,peacock,push,percent,prime,agency,labour,children,wednesday,borough,announce,plans,officers,painful
266,news,government,economy,wage,reuters,minimum,stimulus,draft,percent,japans,growth,govt,japan,raise,tax,measures,plans,domestic,average,business,due,minister,fiscal,lowering,abes,improve,economists,provide,minutes,reforms,encourage,market,delayed,spending,monday,task,tokyo,labour,corporate,rate,seen,steps,demand,boosting,consumer,bigger,capital,economics,thomson,analysts
267,news,draft,government,reuters,business,minister,economic,wage,abes,raise,improve,minutes,delayed,minimum,measures,plans,thomson,stimulus,energy,information,govt,japan,domestic,finance,due,worlds,nasdaq,reward,economy,shinzo,alerts,television,below,finalise,timeframe,panel,expenditure,digital,obtained,bolster,video,lowering,wages,governments,meet,international,providing,largest,offer,world
268,spending,consumer,economy,percent,increase,dont,growth,quarter,economic,gdp,wages,pro,alpha,wont,seeking,impact,investors,level,consumers,month,decline,chance,half,investment,hard,start,forward,look,rate,time,thank,levels,continue,debt,starts,credit,shortly,income,vehicle,contact,report,ticket,product,record,driver,oil,drop,coming,dollar,prices
269,infrastructure,listed,global,investment,asset,assets,estate,returns,class,real,market,expected,investors,prices,investments,economic,stable,due,sector,fund,index,inflation,managers,capital,energy,sp,governments,income,equity,oil,price,government,usd,alternative,growth,emerging,hence,scenario,furthermore,cost,markets,water,companies,changes,projects,equities,population,increase,classes,crisis
270,percent,growth,pace,news,spending,rate,reported,quarter,gdp,revised,business,grew,previously,month,trade,domestic,third,economy,reuters,rising,demand,consumer,world,inventory,raise,clip,minutes,equipment,market,delayed,lower,oil,commerce,businesses,percentage,strong,prices,investment,instead,rates,billion,inventories,thomson,profits,thirdquarter,brisk,department,manhattan,energy,result
271,fiscal,million,slide,earnings,growth,financial,results,energy,nfe,njr,net,customers,performance,jersey,expected,call,midstream,strong,portfolio,customer,morning,future,services,share,program,programs,gas,review,rate,conference,increase,solar,compared,moving,natural,believe,wind,resources,investment,annual,thank,capital,quarter,incentive,glenn,including,dividend,total,expect,gross
272,fiscal,quarter,nextshares,funds,fourth,market,fee,fund,managed,rate,investment,billion,thats,bank,income,growth,tax,assets,business,million,net,share,earnings,management,expenses,basis,maybe,average,equity,asset,compensation,eaton,dont,capital,primarily,people,vance,terms,emerging,mentioned,effective,revenue,weve,performance,based,expect,continue,expense,significant,major
273,news,reuters,pesos,business,fiscal,million,minutes,delayed,billion,thomson,deficit,information,finance,ministry,worlds,nasdaq,economy,alerts,television,digital,video,buenos,international,providing,largest,world,juliana,technology,platforms,interactive,castilla,whats,nov,statement,market,handbook,reporting,life,argentina,tuesday,headline,list,funds,agency,mutual,maler,personal,multimedia,amex,click
274,osborne,news,spending,cuts,government,services,deficit,cut,economic,reuters,surplus,britains,percent,tax,wednesday,plans,bring,decade,public,voters,budget,finance,business,mays,minister,able,party,minutes,month,delayed,push,announced,purge,financial,expected,real,output,thomson,unprotected,country,support,despite,britain,deep,information,yougov,taking,question,worried,savings
275,consumer,spending,percent,mobile,economy,phone,sales,exports,revised,gdp,demand,season,pro,alpha,growth,seeking,reported,fed,report,downwardly,manufacturing,dollar,wasnt,forward,surprise,wont,revision,rates,based,thank,pace,holiday,quarter,apple,investors,shortly,contact,level,consumers,weak,product,raise,pressure,lower,starting,decline,little,change,look,rate
276,news,reuters,percent,budget,business,fiscal,gap,hit,minutes,delayed,narrow,thomson,information,domestic,finance,parliament,worlds,nasdaq,auyezov,alerts,television,digital,gdp,video,nurshayeva,international,providing,largest,olzhas,world,technology,approved,product,platforms,interactive,writing,kazakhstans,whats,nov,market,handbook,dmitry,reporting,oil,life,expects,aims,headline,list,funds
277,osborne,news,spending,cuts,surplus,britains,government,voters,budget,economic,meet,reuters,push,target,tax,services,wednesday,expected,deep,finance,business,economy,minister,able,international,party,minutes,delayed,percent,announced,purge,austerity,financial,real,plans,thomson,stick,unprotected,decade,support,public,information,yougov,taking,question,cut,worried,savings,introduction,parliament
278,news,finance,fiscal,discipline,reuters,business,minutes,delayed,thomson,information,parliament,worlds,nasdaq,minister,alerts,television,economic,digital,video,international,intensely,providing,post,turkey,largest,world,technology,platforms,interactive,reforms,whats,nov,market,handbook,life,headline,list,period,funds,agbal,coming,agency,mutual,turkeys,personal,multimedia,amex,istanbul,click,requires
279,percent,news,spending,month,business,aircraft,september,reported,reuters,manufacturing,dollar,cuts,capital,energy,shipments,october,previously,minutes,surged,equipment,transportation,delayed,core,upwardly,durable,firms,gauge,plans,beach,thomson,fell,revised,rise,data,increase,information,domestic,lifting,finance,shown,dip,schlumberger,trading,main,worlds,nasdaq,economy,excluding,gradually,alerts
280,percent,spending,consumer,news,september,savings,reuters,rising,quarter,economy,month,rose,third,business,economic,october,income,largest,level,minutes,boost,delayed,price,personal,tepid,rate,inflation,growth,billion,fourth,thomson,increased,increase,energy,information,quarters,reported,finance,barely,declining,worlds,nasdaq,advantage,near,excluding,socalled,alerts,television,below,looks
281,percent,spending,news,consumer,october,business,report,month,department,september,economy,rising,commerce,dollar,growth,energy,rose,savings,quarter,labor,economic,reuters,market,personal,cuts,fourth,pace,data,increased,third,excluding,gradually,below,unemployment,applications,jumped,income,largest,level,economist,sector,week,economists,minutes,moderate,boost,federal,households,similar,manufacturing
282,spending,income,revisions,economic,rate,savings,personal,growth,benchmark,economy,pce,nominal,estimates,actual,consumers,figures,economists,month,recovery,pro,alpha,real,consumer,especially,seeking,mess,worse,statistical,accelerating,service,rising,leaves,view,accounts,highly,services,rates,statistics,interpretation,estimated,thank,past,activity,september,bea,debt,flow,capita,declining,dpi
283,news,billion,budget,deficit,fiscal,ontario,canadas,hydro,reuters,forecast,current,business,revenue,april,initial,minutes,net,delayed,expects,helped,offering,government,thomson,update,public,information,finance,worlds,nasdaq,economy,alerts,television,digital,ottawa,power,video,international,ipo,providing,previously,largest,world,technology,platforms,interactive,ltd,whats,forecasting,nov,market
284,news,deficit,budget,fiscal,reuters,billion,business,ontario,minutes,delayed,expects,government,thomson,information,finance,worlds,nasdaq,alerts,television,lowers,digital,ottawa,april,video,canadas,international,hydro,providing,previously,largest,world,technology,platforms,interactive,initial,ltd,whats,nov,market,forecasts,handbook,life,headline,list,funds,anticipated,populous,agency,helped,mutual
285,government,news,million,foreign,business,reuters,network,sale,sell,selling,asset,reported,finance,minister,decision,earlier,value,australian,intranet,minutes,delayed,corp,backlash,investment,spokeswoman,security,dimension,offered,national,available,assets,capital,thomson,cormann,data,faced,days,countrys,firm,nations,canberra,cancel,information,company,concerns,worlds,cattle,nasdaq,immediately,alerts
286,budget,fiscal,news,extra,reuters,abe,economy,economic,japans,payouts,minister,lowincome,spending,cabinet,government,yen,steps,told,additional,japan,finance,business,april,decades,week,minutes,month,delayed,compiled,tokyo,tax,tpp,measures,sales,supplementary,growth,compile,thomson,stimulus,support,trillion,aso,deal,goal,roll,information,reform,worries,widely,farmers
287,news,percent,saudi,money,data,october,growth,supply,bank,economy,reuters,lending,government,budget,finance,cutbacks,spending,banks,business,released,worlds,lowest,arabia,governments,tuvey,minutes,delayed,oil,slower,global,austerity,november,measures,private,financial,central,rate,started,cautious,thomson,fell,deficit,slow,energy,information,interbank,impact,partly,crimp,due
288,qe,policy,eurozone,fiscal,spending,economic,report,european,fed,global,monetary,economy,deficit,public,bank,osborne,rates,inflation,political,president,mpc,rate,risk,stimulus,plan,military,paris,narrative,commission,expansion,security,entitled,governor,opined,national,process,terrorism,trade,credit,carney,entry,recent,basket,germany,terror,uturn,sdr,look,guidance,doubt
289,infrastructure,news,campaign,clinton,clintons,billion,boston,plan,jobs,reuters,spending,hard,workers,hillary,presidential,candidate,democratic,november,investing,voters,business,labor,president,providing,job,minutes,delayed,median,rally,hall,hats,faneuil,unions,audience,total,available,thomson,massachusetts,information,thousand,creation,starts,budget,finance,enter,critical,bernie,bank,released,worlds
290,fsfr,net,quarter,fiscal,fsfrs,companys,nav,table,million,fourth,stock,reference,investment,am,investments,share,company,common,projecting,prior,third,article,believe,portfolio,dividend,period,projected,jv,management,due,below,decrease,equity,blue,increase,quarters,fees,depreciation,unrealized,adjustments,rate,loans,shares,assets,using,figures,market,projection,september,quarterly
291,news,fiscal,reuters,congress,government,savings,business,brazils,week,law,minutes,bill,delayed,pay,oliveira,monday,target,ministries,bills,rent,billion,december,thomson,brasilia,goal,energy,information,govt,cut,budget,finance,ministry,worlds,nasdaq,planning,alerts,television,dilma,plots,rousseff,effect,digital,freeze,video,governments,meet,president,able,international,providing
292,spending,housing,north,consumer,dakota,rise,utilities,care,economy,recent,biggest,health,prices,investment,layoffs,real,economics,comments,news,grew,economic,virginia,boomed,curtailed,technology,west,overall,low,spurred,revolution,crude,nationwide,commerce,oilfield,amid,inflation,send,time,growth,department,muted,persistently,energy,readers,kentucky,enter,partly,bank,essentialssuch,spent
293,spending,percent,construction,news,manufacturing,dollar,november,government,outlays,business,october,level,energy,rose,economy,reuters,sector,month,index,cuts,private,fell,reading,factory,contraction,largest,minutes,federal,delayed,strong,investment,gained,remains,local,projects,december,thomson,media,months,data,public,information,buckled,reported,finance,contracted,dip,trading,main,worlds
294,spending,construction,percent,news,outlays,october,reuters,level,government,rose,manufacturing,private,business,near,economy,largest,minutes,federal,delayed,rising,building,investment,local,projects,december,thomson,public,energy,information,finance,dec,dip,worlds,nasdaq,alerts,television,busiest,digital,nonresidential,unrevised,suggesting,persistent,midtown,video,hit,deals,international,jumped,providing,world
295,spending,investment,business,economy,equipment,decline,businesses,prices,tax,time,real,economics,comments,labor,tractors,news,economic,similar,commodity,caused,theyre,reflection,factor,expansion,send,farm,demand,recession,incomes,policy,capital,support,falling,energy,readers,cpa,element,enter,third,quarter,finally,bank,uneven,trend,below,driving,structures,charts,furniture,shareholders
296,percent,news,spending,construction,manufacturing,economy,business,october,month,dollar,november,rates,sales,reported,fed,factory,reuters,economist,robust,private,outlays,growth,pace,rose,domestic,economic,reading,continues,contraction,sector,manufacturers,solid,raise,minutes,stocks,federal,offset,delayed,index,oil,york,rising,naroff,prices,investment,raising,government,rate,time,demand
297,million,quarter,fiscal,fourth,projects,cost,compared,business,weve,call,revenues,little,bookings,canada,tax,half,backlog,time,income,production,project,net,share,expect,thank,thats,information,okay,customers,mike,oil,pretty,spending,look,activity,primarily,results,companys,market,costs,earnings,past,conference,third,houston,don,improvement,outlook,decreased,lower
298,news,fiscal,government,congress,spending,primary,deficit,rousseff,delayed,percent,billion,reais,savings,reuters,law,pay,surplus,recession,debt,brazil,goal,business,hefty,economy,lawmakers,avert,brazils,worst,approval,minutes,record,bill,allow,monday,run,target,responsibility,tax,rousseffs,banks,administration,revenues,bills,thomson,brasilia,data,countrys,finances,information,cut
299,news,infrastructure,airport,sources,london,city,bidders,billion,cki,times,pounds,pension,li,reuters,sale,ebitda,expected,comment,multiple,business,hermes,plan,consortia,uk,pacific,consortium,acquired,minutes,borealis,market,delayed,funds,kashings,global,minority,house,stake,companies,wren,kong,close,declined,available,assets,paid,thomson,airports,french,asset,offers
